1.000000000000000000e+00 5.264134177602795492e-03 5.264382323072695075e-03 5.264420532067206823e-03 5.264476256891969207e-03 5.286937305165993403e-03 5.292905868761282190e-03 5.295842662653326566e-03 5.292738101916510778e-03 3.666526884505971751e-03 3.666592356234676942e-03 3.666601910002897924e-03 3.666615677035744980e-03 3.665788705405348402e-03 3.664781856766552437e-03 3.659648423357864111e-03 3.649560883673741429e-03
2.000000000000000000e+00 3.928208261076582969e-03 3.928531244494776718e-03 3.928582159365754008e-03 3.928656344374121222e-03 3.960434625083816829e-03 3.970285331537356209e-03 3.979407656076788292e-03 3.983689993223674640e-03 1.078846763641228002e-03 1.078948203079410639e-03 1.078973670567862087e-03 1.079014291552882199e-03 1.081761799460956297e-03 1.085116507763661531e-03 1.086879289522779679e-03 1.083411666744082957e-03
3.000000000000000000e+00 1.990413597460358923e-04 1.990531298297141790e-04 1.990548240374967080e-04 1.990557912806063703e-04 1.974737210881568348e-04 1.972090037103602003e-04 1.968476614362370204e-04 1.960840304378565690e-04 1.109657775086869691e-04 1.109262728917759233e-04 1.109229216608165203e-04 1.109187193664151749e-04 1.085044879437502274e-04 1.080625497158482773e-04 1.076597534892531627e-04 1.069046050461430752e-04
4.000000000000000000e+00 3.678144829083827415e-05 3.650390160564516998e-05 3.647909540180242565e-05 3.645233368459727656e-05 2.563585069284018375e-05 2.313006850866815352e-05 2.121419028928289707e-05 1.765252672681937704e-05 3.325072843840537473e-05 3.301563999458245746e-05 3.299384476440625491e-05 3.296983735601166643e-05 2.337718708389502353e-05 2.113951884419318361e-05 1.943995582120994214e-05 1.624318225046383901e-05
5.000000000000000000e+00 9.831679449513255084e-07 9.782307961663444803e-07 9.776223477120430325e-07 9.770783954213254239e-07 8.810638101936184237e-07 8.372830757003122573e-07 8.100853083939392972e-07 8.198188220993678240e-07 7.966150045168873817e-07 7.873154127535642033e-07 7.873358940369001857e-07 7.863395239393611291e-07 7.467068281474809055e-07 7.102565728889231877e-07 7.079489877659383978e-07 6.867196694626542808e-07
6.000000000000000000e+00 5.799088876424413457e-07 5.844710944850348254e-07 5.836868474393518124e-07 5.837012032710608550e-07 4.701542391904730227e-07 4.489058376234243497e-07 3.970335140909845114e-07 4.529002659490205257e-07 1.348064133654958141e-07 1.350133777000550594e-07 1.361383675790861503e-07 1.343378028817454606e-07 1.144252120832689457e-07 1.206247344232025398e-07 1.070872600594796609e-07 1.143989816210222443e-07
7.000000000000000000e+00 4.813266964801983188e-08 4.777408783660996806e-08 4.769562585804544955e-08 4.759867827130677541e-08 4.086316380613772246e-08 4.072892305471007534e-08 3.296333831623506965e-08 2.761344378753033137e-08 4.942870401869470243e-08 4.765053962518805974e-08 4.997507907500420288e-08 4.634829686711583463e-08 4.723255930816350201e-08 5.407117886768730841e-08 4.822242194446602070e-08 5.012905268664269443e-08
