1.000000000000000000e+00 4.339912476897853089e-02 4.211765293947319216e-02 4.150009417634237252e-02 4.123016257741041191e-02 4.115273468924739164e-02 4.109394835465315921e-02 4.107584449731510601e-02 4.108105411745108931e-02 4.107710988795049145e-02 4.109616023765773341e-02 3.387137287862063140e-02 3.165799596189700083e-02 3.057831591339299493e-02 2.998724773949623668e-02 2.968712872755707721e-02 2.947866298001378116e-02 2.934784749054741848e-02 2.926985042795793301e-02 2.923298252418726761e-02 2.921926214165515567e-02
2.000000000000000000e+00 4.624001651926653916e-04 2.949496822225962573e-04 2.152309707186538803e-04 1.540254128423914205e-04 1.107517552820044436e-04 8.203945310986752982e-05 5.695107874124967647e-05 3.568763459356800072e-05 2.436297939634268046e-05 1.496897720623097304e-05 2.944381473218848910e-04 1.988998358576354875e-04 1.490524257795611263e-04 1.090594420238844009e-04 7.968755781151415363e-05 5.961228609607793771e-05 4.156242569741674941e-05 2.649340393168220231e-05 1.819811815995109328e-05 1.138549027490665111e-05
3.000000000000000000e+00 9.825289584703203460e-06 6.929646145204420074e-06 5.177853951386340560e-06 3.791295222550016027e-06 2.999529805222359966e-06 2.273070424849198137e-06 1.598711863334549832e-06 1.012043130245446617e-06 6.061816449315511921e-07 3.880511909721334794e-07 6.513005899821955325e-06 4.644891435146014658e-06 3.433604710667559345e-06 2.512436084511904255e-06 2.021472317648154160e-06 1.536096443599532790e-06 1.076025505475364241e-06 6.871769910876679432e-07 4.165582356829844457e-07 2.697515185667853643e-07
4.000000000000000000e+00 4.595766457652906109e-07 3.491344793990313967e-07 2.514439081627440089e-07 1.816517075566020655e-07 1.213032721199833469e-07 8.363459686423749442e-08 5.295990171121708115e-08 3.489874825531190277e-08 2.283664943806396528e-08 1.538234998065661043e-08 1.822933767270384919e-07 1.489592572623266165e-07 1.117445986853482509e-07 8.700457188037802325e-08 6.788860784645578406e-08 5.586063389628748155e-08 4.657793173379332075e-08 4.158859923109048395e-08 4.180715873491891443e-08 4.397312902693073511e-08
5.000000000000000000e+00 1.042634282860276104e-08 6.231939073631430507e-09 5.183389220587215998e-09 3.952042823311324432e-09 2.951033405809448407e-09 2.329582760751100288e-09 1.564115764693343288e-09 1.032834968301527354e-09 6.989363847428405007e-10 4.388245679312479949e-10 3.482106947227947558e-08 3.609282728245233329e-08 3.636181666877291718e-08 3.711316765020455932e-08 3.878673382473607489e-08 3.954819094431627491e-08 3.862233166618267433e-08 3.669936154970798725e-08 3.611431387273711380e-08 3.742505094717074599e-08
6.000000000000000000e+00 2.207411713455030329e-09 2.323411708443397110e-10 2.056286941097362364e-10 6.533145959381764507e-10 1.573727382571385662e-10 8.122780489132760227e-11 1.349385769238202438e-09 4.177911008722752046e-11 4.517860726860273774e-11 1.996652622515491904e-11 3.134898751699921604e-08 3.292917949426765745e-08 3.385825098067840599e-08 3.407435056335117451e-08 3.540949511382507353e-08 3.583813679153280418e-08 3.324336239618475020e-08 3.230230916084764203e-08 3.258300418362836126e-08 3.313522445314021070e-08
7.000000000000000000e+00 2.574410842028394177e-11 9.221931897183540842e-12 1.564581375144858803e-11 9.359847874111990040e-12 9.150579801169776221e-12 4.310357953090534026e-12 4.246153411414987420e-12 7.823844933065063406e-12 8.444095779923900761e-13 9.410590102294238186e-13 2.946431509887048605e-08 3.099661538552567208e-08 3.185261221450019775e-08 3.188189590108692073e-08 3.176957918959999461e-08 3.253375480127829178e-08 2.982413815910689436e-08 2.955622013800507375e-08 3.037893947510639236e-08 3.052411579052005663e-08
