6.600000000000000000e+01 5.835287500000001931e-02
8.000000000000000000e+01 5.380294166666664546e-02
9.800000000000000000e+01 4.911690833333334782e-02
1.180000000000000000e+02 4.370441666666664837e-02
1.530000000000000000e+02 3.345460833333334383e-02
2.020000000000000000e+02 2.705603333333333679e-02
3.200000000000000000e+02 2.009164166666664933e-02
4.290000000000000000e+02 1.459425833333331292e-02
6.080000000000000000e+02 1.108452500000000306e-02
8.340000000000000000e+02 8.296146666666670555e-03
