1.000000000000000000e+00 1.017519997689785571e-01 9.592059460613983068e-02 9.061700250967572035e-02 8.493457924407706028e-02 7.460734302258073547e-02 6.814998168798649947e-02 6.116748616398175187e-02 5.567531245078440050e-02 5.216163488795049624e-02 4.939230690432440396e-02
2.000000000000000000e+00 5.881527516519268611e-02 5.409789134888923906e-02 4.933213930405200287e-02 4.385844207950904267e-02 3.356536008861534665e-02 2.713807278644320489e-02 2.014859274540789849e-02 1.462994596792688111e-02 1.110888797939634659e-02 8.311115643872902040e-03
3.000000000000000000e+00 5.836270028958472078e-02 5.380987131281184804e-02 4.912208618728473170e-02 4.370820796188919916e-02 3.345760786313856788e-02 2.705830640375818733e-02 2.009324037852998346e-02 1.459527037646355871e-02 1.108513118164493501e-02 8.296534717857642627e-03
4.000000000000000000e+00 5.835333457664578644e-02 5.380329080114604201e-02 4.911715977724150778e-02 4.370459831837420622e-02 3.345472963660546528e-02 2.705611696793019938e-02 2.009169462656835992e-02 1.459429323208156874e-02 1.108454783664944085e-02 8.296162049016651135e-03
5.000000000000000000e+00 5.835288542634285008e-02 5.380294789860572136e-02 4.911691351672256567e-02 4.370442061870947331e-02 3.345461128436674758e-02 2.705603566291609613e-02 2.009164323078241332e-02 1.459425936616828151e-02 1.108452569893638752e-02 8.296147105491239251e-03
6.000000000000000000e+00 5.835287720741173106e-02 5.380294189900781954e-02 4.911690853896204245e-02 4.370441731998124524e-02 3.345460849070608367e-02 2.705603341456114252e-02 2.009164301605241912e-02 1.459425837511242260e-02 1.108452504517861044e-02 8.296146686633197251e-03
7.000000000000000000e+00 5.835287502574412755e-02 5.380294167588857424e-02 4.911690834897915886e-02 4.370441667602649460e-02 3.345460834248392690e-02 2.705603333764369442e-02 2.009164167091280137e-02 1.459425834115715866e-02 1.108452500084441267e-02 8.296146667607730285e-03
