-3.500000000000000000e+01 1.103455788508683710e+01 1.086934049777326194e+01
-2.999999999999999645e+01 9.640235350368829614e+00 9.464865961186799126e+00
-2.500000000000000000e+01 8.184572767855851083e+00 8.000471527757325063e+00
-2.000000000000000000e+01 6.678252078902052524e+00 6.487117121974725009e+00
-1.499999999999999822e+01 5.134003423837294022e+00 4.938106503816539927e+00
-1.000000000000000000e+01 3.570102529860655238e+00 3.373528276973493778e+00
-5.000000000000000000e+00 2.030488212728744912e+00 1.847820001251285760e+00
0.000000000000000000e+00 9.119039330968742307e-01 8.373131286971829956e-01
5.000000000000000000e+00 1.901405175894184119e+00 1.815341980676591360e+00
1.000000000000000000e+01 3.430668469685178579e+00 3.338767017570199336e+00
1.499999999999999822e+01 4.993896834297266274e+00 4.903551667780243761e+00
2.000000000000000000e+01 6.540385004726139151e+00 6.453444648989362875e+00
2.500000000000000000e+01 8.050671599473339768e+00 7.968089242718141563e+00
2.999999999999999645e+01 9.511658842004095504e+00 9.434104356539574354e+00
3.500000000000000000e+01 1.091249450543283039e+01 1.084049389239376815e+01
