1.000000000000000000e+01 5.468637787608339462e-02 3.203687597677984996e-03 3.724267828643960332e+00 1.123348333063958482e-01 3.123435169904633923e+01 5.323407831014684843e-01 5.783779660095468067e+00 1.460434287400917408e-01 5.485444148793713026e+01 6.064301522424094815e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.622973018222384836e-02
2.000000000000000000e+01 1.073444154200914324e-02 4.800985259641810999e-04 8.213093584836157479e-01 3.231327756430280029e-02 8.233519507237922141e+00 3.711635537586784328e-01 1.075719860078249379e+00 3.879567677977639045e-02 1.328702389019719554e+01 4.040860234828119180e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.879630406697590850e-02
3.000000000000000000e+01 3.171119281006895725e-03 1.222565599878774694e-04 2.340398921320622494e-01 1.152566429040898649e-02 2.367441837639091329e+00 2.468333765437359384e-01 3.529522802358744382e-01 1.509825953316953212e-02 7.815554134746895087e+00 2.870092807342404240e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.965628443823920546e-01
4.000000000000000000e+01 1.136355950565109399e-03 3.848682055708092515e-05 8.618927596446361583e-02 4.301135194397937185e-03 1.218974742436132352e+00 1.367077795031400589e-01 1.086811971459717974e-01 4.823074293609455436e-03 1.959367815234940968e+00 1.442534013265214243e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.482639747195773960e-01
5.000000000000000000e+01 4.282817646980042743e-04 1.259392775941890886e-05 4.098901543012967164e-02 1.776805793033768436e-03 1.266395998050629634e+00 7.402551488664704804e-02 5.706231946316353554e-02 1.919075044546524793e-03 1.773775025494471080e+00 7.673869489647758280e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.563742610083685980e+00
