1.000000000000000000e+01 5.233793594067142479e-02 3.419619096829038321e-03 3.914188702158661215e+00 1.102270286380495068e-01 2.152879332301274928e+01 5.389919026772994615e-01 5.635189397619872587e+00 1.586661178218709556e-01 3.860645731360150279e+01 7.922777976955210910e-01 1.044928868611653613e-02
2.000000000000000000e+01 1.048214638440203225e-02 6.002537614817944232e-04 8.879400466569641326e-01 3.176363637155089209e-02 7.006564911215822811e+00 3.744875056488767284e-01 1.830394240912052606e+00 6.655258650269917087e-02 2.052458040278778739e+01 9.618593125311782899e-01 1.712049484252929632e-02
3.000000000000000000e+01 3.029846157054451143e-03 1.754019820521214232e-04 2.676187200645717690e-01 1.134593610022561344e-02 3.458562856057562751e+00 2.363651302153745026e-01 5.132908922660394113e-01 2.275392045355342785e-02 6.969852377994717685e+00 6.388442490750300129e-01 3.160612742106119755e-02
4.000000000000000000e+01 1.125061310283310230e-03 5.421105110394478589e-05 1.016665322420896855e-01 4.325877797561784519e-03 1.465528191281268322e+00 1.338739154727916492e-01 2.169257912300865676e-01 8.754617861058928280e-03 3.239378443551468312e+00 3.827835032556445860e-01 6.146982616848415543e-02
5.000000000000000000e+01 4.222512007910636869e-04 2.046484487281928104e-05 3.724403602712674649e-02 1.693482607971844803e-03 7.287400566411946778e-01 6.867462760558201706e-02 8.487936682151968337e-02 3.521276825495594457e-03 2.005942712583197007e+00 2.119734383524117249e-01 1.023353057437472874e-01
